filename,field,question,regex_answer,qa_answer,qa_score,agree,chosen_answer,chosen_source,service_type,current_charges,null_file
108017316.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.6901916265487671,True,військової частини НОМЕР_1,regex,Mobilisation,,
108017316.html,occupation,Яка посада військовослужбовця?,стрілець 3 стрілецького відділення 3 стрілецького взводу стрілецької роти в/ч НО," строкової служби,",0.572152316570282,False,стрілець 3 стрілецького відділення 3 стрілецького взводу стрілецької роти в/ч НО,regex,Mobilisation,,
108017316.html,military_rank,Яке звання військовослужбовця?,солдат, Солдат,0.9377581477165222,True,солдат,regex,Mobilisation,,
108017316.html,offense_duration,Як довго тривав злочин?,,,0.538441002368927,False,,,Mobilisation,,
108017316.html,fine_amount,Скільки гривень штрафу накладено?,, 2 465,0.4978990852832794,False, 2 465,qa,Mobilisation,,
108017316.html,court_name,Як називається суд?,Надіслано судом: 22, Київського районного суду м. Харкова,0.3213341236114502,False,Надіслано судом: 22,regex,Mobilisation,,
106766142.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 23.09.2022,0.8862260580062866,False,01.01.2019,regex,Contract,,
106766142.html,military_unit,Яка військова частина розглядається у справі?,, в/ч НОМЕР_1,0.6567718982696533,False, в/ч НОМЕР_1,qa,Contract,,
106766142.html,occupation,Яка посада військовослужбовця?,," солдат військової служби за контрактом,",0.8103787899017334,False," солдат військової служби за контрактом,",qa,Contract,,
106766142.html,military_rank,Яке звання військовослужбовця?,солдат," солдат військової служби за контрактом,",0.16314969956874847,False,солдат,regex,Contract,,
106766142.html,offense_duration,Як довго тривав злочин?,,,0.4770510196685791,False,,,Contract,,
106766142.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.8812465667724609,False, 2465,qa,Contract,,
106766142.html,court_name,Як називається суд?,Надіслано судом: 17, Гайсинського районного суду,0.3936379849910736,False,Надіслано судом: 17,regex,Contract,,
113446116.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019,,0.7031605839729309,False,01.01.2019,regex,N/A,,Yes
113446116.html,military_unit,Яка військова частина розглядається у справі?,,,0.8548973798751831,False,,,N/A,,Yes
113446116.html,occupation,Яка посада військовослужбовця?,,,0.9492661356925964,False,,,N/A,,Yes
113446116.html,military_rank,Яке звання військовослужбовця?,,,0.9471479654312134,False,,,N/A,,Yes
113446116.html,offense_duration,Як довго тривав злочин?,,,0.9651834964752197,False,,,N/A,,Yes
113446116.html,fine_amount,Скільки гривень штрафу накладено?,,,0.9214075803756714,False,,,N/A,,Yes
113446116.html,court_name,Як називається суд?,Надіслано судом: 14,,0.9584046602249146,False,Надіслано судом: 14,regex,N/A,,Yes
107442119.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019,,0.7668364644050598,False,01.01.2019,regex,N/A,,Yes
107442119.html,military_unit,Яка військова частина розглядається у справі?,,,0.888895571231842,False,,,N/A,,Yes
107442119.html,occupation,Яка посада військовослужбовця?,,,0.9507600665092468,False,,,N/A,,Yes
107442119.html,military_rank,Яке звання військовослужбовця?,,,0.9551342129707336,False,,,N/A,,Yes
107442119.html,offense_duration,Як довго тривав злочин?,,,0.963863730430603,False,,,N/A,,Yes
107442119.html,fine_amount,Скільки гривень штрафу накладено?,,,0.9286041259765625,False,,,N/A,,Yes
